Accelerometer and gyro output
Acce: 0.0068206787109375 -0.0001373291015625 -0.9949188232421875
Gyro: 0.027348533272743225 0.00962706096470356 0.000565122754778713
Acce: 0.0068206787109375 -0.0001373291015625 -0.9949188232421875
Gyro: 0.02750139869749546 0.009089901112020016 -0.001253017340786755
Acce: 0.0053863525390625 -0.0007171630859375 -0.9951629638671875
Gyro: 0.02797437645494938 0.0072983927093446255 -0.0010876349406316876
Acce: 0.0057830810546875 -0.0002593994140625 -0.99383544921875
Gyro: 0.026585005223751068 0.00845713447779417 0.0005222458858042955
Acce: 0.005889892578125 0.0008544921875 -0.9938812255859375
Gyro: 0.026585005223751068 0.00845713447779417 0.0005222458858042955
Acce: 0.005859375 0.000335693359375 -0.994476318359375
Gyro: 0.027545873075723648 0.008925317786633968 -5.352953667170368e-05
Acce: 0.0052947998046875 0.0008697509765625 -0.9946136474609375
Gyro: 0.026434803381562233 0.006037652492523193 0.0002487392339389771
Acce: 0.0052947998046875 0.0008697509765625 -0.9946136474609375
Gyro: 0.027660390362143517 0.006695985794067383 -0.00013555490295402706
Acce: 0.00537109375 0.001190185546875 -0.9945526123046875
Gyro: 0.026702716946601868 0.008610266260802746 0.0005435511702671647
Acce: 0.00518798828125 0.0006103515625 -0.9936676025390625
Gyro: 0.02863563969731331 0.006203301250934601 -5.6459015468135476e-05
Acce: 0.0063323974609375 0.0009918212890625 -0.99420166015625
Gyro: 0.02863563969731331 0.006203301250934601 -5.6459015468135476e-05
Acce: 0.00640869140625 0.0009002685546875 -0.9937286376953125
Gyro: 0.027783161029219627 0.006074137985706329 3.488740912871435e-05
Acce: 0.0059814453125 -0.0009918212890625 -0.9931488037109375
Gyro: 0.027393274009227753 0.007106112781912088 0.0004828310920856893
Acce: 0.0059814453125 -0.0009918212890625 -0.9931488037109375
Gyro: 0.028076907619833946 0.006895456463098526 0.00030786142451688647
Acce: 0.005584716796875 0.0009002685546875 -0.9942474365234375
Gyro: 0.0288204625248909 0.0065199509263038635 -0.0005848301807418466
Acce: 0.0063934326171875 0.0 -0.9952239990234375
Gyro: 0.028070516884326935 0.007238471880555153 -0.00019041601626668125
Acce: 0.0062103271484375 -0.000213623046875 -0.99310302734375
Gyro: 0.028070516884326935 0.007238471880555153 -0.00019041601626668125
Acce: 0.0065765380859375 -0.0006561279296875 -0.9954071044921875
Gyro: 0.027602333575487137 0.007532484829425812 -0.00038456046604551375
Acce: 0.0065765380859375 -0.0006561279296875 -0.9954071044921875
Gyro: 0.027530694380402565 0.007482683751732111 0.00030546457855962217
Acce: 0.00579833984375 0.0005645751953125 -0.9944610595703125
Gyro: 0.02756025455892086 0.006394782569259405 -0.00026285400963388383
Acce: 0.0051422119140625 0.0002593994140625 -0.9940032958984375
Gyro: 0.028371719643473625 0.007501059677451849 -0.0007430219557136297
Acce: 0.0062255859375 0.00048828125 -0.993072509765625
Gyro: 0.028371719643473625 0.007501059677451849 -0.0007430219557136297
Acce: 0.0066680908203125 0.0012969970703125 -0.9921875
Gyro: 0.026385800912976265 0.00768748065456748 0.0005877596559002995
Acce: 0.0058746337890625 -0.00048828125 -0.9940948486328125
Gyro: 0.02731524407863617 0.008108526468276978 -0.0002540655550546944
Acce: 0.0058746337890625 -0.00048828125 -0.9940948486328125
Gyro: 0.02815227583050728 0.007369499187916517 0.0004593952908180654
Acce: 0.005889892578125 -0.0001068115234375 -0.994476318359375
Gyro: 0.02900635078549385 0.007230748422443867 0.0005747101386077702
Acce: 0.007080078125 1.52587890625e-05 -0.9936981201171875
Gyro: 0.02768781967461109 0.007676561828702688 -0.0013350426452234387
Acce: 0.005279541015625 -0.0003662109375 -0.9931793212890625
Gyro: 0.02768781967461109 0.007676561828702688 -0.0013350426452234387
Acce: 0.00518798828125 -0.000152587890625 -0.9936981201171875
Gyro: 0.027998344972729683 0.007496265694499016 -0.0003483414766378701
Acce: 0.0059967041015625 -0.0001220703125 -0.99334716796875
Gyro: 0.027366910129785538 0.007473628968000412 0.0005012069013901055
Acce: 0.0059967041015625 -0.0001220703125 -0.99334716796875
Gyro: 0.028061995282769203 0.007270163390785456 -0.0003438140847720206
Acce: 0.005950927734375 0.0012054443359375 -0.99395751953125
Gyro: 0.026201510801911354 0.008745022118091583 -0.0012085424968972802
Acce: 0.0060577392578125 0.001007080078125 -0.993896484375
Gyro: 0.029199164360761642 0.008049936965107918 -0.000264718197286129
Acce: 0.0061187744140625 0.000579833984375 -0.9939727783203125
Gyro: 0.029199164360761642 0.008049936965107918 -0.000264718197286129
Acce: 0.005767822265625 -3.0517578125e-05 -0.99407958984375
Gyro: 0.02624678425490856 0.007184409536421299 0.0004013383586425334
Acce: 0.005767822265625 -3.0517578125e-05 -0.99407958984375
Gyro: 0.02689233422279358 0.00803022924810648 2.4767397917457856e-05
Acce: 0.0045166015625 0.0008087158203125 -0.994293212890625
Gyro: 0.027398334816098213 0.009185242466628551 -0.0011052117915824056
Acce: 0.006378173828125 0.00079345703125 -0.9953460693359375
Gyro: 0.02786066010594368 0.008099472150206566 -0.0006916229031048715
Acce: 0.007354736328125 9.1552734375e-05 -0.9934539794921875
Gyro: 0.02786066010594368 0.008099472150206566 -0.0006916229031048715
Acce: 0.0058135986328125 0.000396728515625 -0.994842529296875
Gyro: 0.02743002586066723 0.007894940674304962 -0.000978978001512587
Acce: 0.0058441162109375 9.1552734375e-05 -0.994903564453125
Gyro: 0.02846945822238922 0.007164435926824808 0.0001739044237183407
Acce: 0.0058441162109375 9.1552734375e-05 -0.994903564453125
Gyro: 0.02815414033830166 0.009088835678994656 -0.0007366303470917046
Acce: 0.0057373046875 -0.000274658203125 -0.992584228515625
Gyro: 0.02750459499657154 0.007229949813336134 -0.00063383235828951
Acce: 0.005340576171875 -0.0008544921875 -0.99267578125
Gyro: 0.028424184769392014 0.006716492120176554 -5.352953667170368e-05
Acce: 0.0062255859375 -0.0007171630859375 -0.9938812255859375
Gyro: 0.028424184769392014 0.006716492120176554 -5.352953667170368e-05
Acce: 0.00665283203125 3.0517578125e-05 -0.993194580078125
Gyro: 0.02792297676205635 0.007309045642614365 0.0004942826926708221
Acce: 0.006561279296875 -0.00048828125 -0.993621826171875
Gyro: 0.028433239087462425 0.007134075742214918 0.0006671218434348702
Acce: 0.006561279296875 -0.00048828125 -0.993621826171875
Gyro: 0.02761644683778286 0.007358846720308065 0.0004442152567207813
Acce: 0.005706787109375 0.000946044921875 -0.9937286376953125
Gyro: 0.02774294838309288 0.007288539316505194 -0.0012266519479453564
Acce: 0.0065765380859375 -0.000823974609375 -0.99346923828125
Gyro: 0.027777569368481636 0.007772169075906277 -0.0008117315010167658
Acce: 0.00592041015625 6.103515625e-05 -0.994842529296875
Gyro: 0.027777569368481636 0.007772169075906277 -0.0008117315010167658
Acce: 0.006744384765625 0.0005645751953125 -0.992828369140625
Gyro: 0.027302194386720657 0.008043278940021992 -2.2370553779182956e-05
Acce: 0.006744384765625 0.0005645751953125 -0.992828369140625
Gyro: 0.02816292829811573 0.007449926808476448 0.0002790992730297148
Acce: 0.0050048828125 0.0006561279296875 -0.99249267578125
Gyro: 0.027906199917197227 0.007453921716660261 0.0005520732956938446
Acce: 0.0063629150390625 0.0006866455078125 -0.994232177734375
Gyro: 0.028493426740169525 0.008359129540622234 0.000215716048842296
Acce: 0.006103515625 9.1552734375e-05 -0.992645263671875
Gyro: 0.028493426740169525 0.008359129540622234 0.000215716048842296
Acce: 0.0054931640625 0.000274658203125 -0.9938812255859375
Gyro: 0.027817782014608383 0.007105580065399408 -3.834952076431364e-05
Acce: 0.0063323974609375 -0.0002593994140625 -0.9939727783203125
Gyro: 0.026449717581272125 0.007654191460460424 -0.00026551715563982725
Acce: 0.0063323974609375 -0.0002593994140625 -0.9939727783203125
Gyro: 0.027410585433244705 0.00768721429631114 0.0005568669876083732
Acce: 0.0059814453125 3.0517578125e-05 -0.993560791015625
Gyro: 0.027164243161678314 0.007249923422932625 -0.00020266656065359712
Acce: 0.00634765625 0.001861572265625 -0.9921722412109375
Gyro: 0.02774987183511257 0.008235558867454529 -0.0005581985460594296
Acce: 0.0059967041015625 0.0006561279296875 -0.993621826171875
Gyro: 0.02774987183511257 0.008235558867454529 -0.0005581985460594296
Acce: 0.006103515625 0.000946044921875 -0.9947052001953125
Gyro: 0.027703000232577324 0.007126086391508579 -0.00038163099088706076
Acce: 0.005950927734375 0.0009002685546875 -0.9940032958984375
Gyro: 0.029226062819361687 0.006530869752168655 -0.0004543352697510272
Acce: 0.005950927734375 0.0009002685546875 -0.9940032958984375
Gyro: 0.027839619666337967 0.010061156004667282 0.00016884441720321774
Acce: 0.0067596435546875 -0.00128173828125 -0.99322509765625
Gyro: 0.027423102408647537 0.007543936371803284 -6.205165118444711e-05
Acce: 0.006439208984375 -0.0005645751953125 -0.994476318359375
Gyro: 0.02809927798807621 0.00800466351211071 -0.0009321063989773393
Acce: 0.00628662109375 -4.57763671875e-05 -0.9940185546875
Gyro: 0.02809927798807621 0.00800466351211071 -0.0009321063989773393
Acce: 0.0054168701171875 0.0007171630859375 -0.99322509765625
Gyro: 0.027908064424991608 0.007850199937820435 0.001722798915579915
Acce: 0.0054168701171875 0.0007171630859375 -0.99322509765625
Gyro: 0.027165042236447334 0.007698133587837219 0.0005347627447918057
Acce: 0.006927490234375 0.001007080078125 -0.99261474609375
Gyro: 0.027460120618343353 0.00759853096678853 9.374327055411413e-05
Acce: 0.0052490234375 1.52587890625e-05 -0.993865966796875
Gyro: 0.027713652700185776 0.00815220270305872 0.0004362257895991206
Acce: 0.005828857421875 7.62939453125e-05 -0.9945068359375
Gyro: 0.027713652700185776 0.00815220270305872 0.0004362257895991206
Acce: 0.00701904296875 0.0002288818359375 -0.9940185546875
Gyro: 0.02815840020775795 0.007050452753901482 -0.001324123702943325
Acce: 0.006500244140625 -0.00030517578125 -0.993927001953125
Gyro: 0.026754382997751236 0.007921839132905006 -0.0005834985640831292
Acce: 0.006500244140625 -0.00030517578125 -0.993927001953125
Gyro: 0.027597272768616676 0.006548712961375713 -0.0002591255761217326
Acce: 0.006072998046875 0.0013275146484375 -0.994354248046875
Gyro: 0.028652949258685112 0.007835552096366882 0.0002460760879330337
Acce: 0.0063323974609375 -0.0001983642578125 -0.993255615234375
Gyro: 0.02905242331326008 0.009002815932035446 -0.0001496696495451033
Acce: 0.0062255859375 0.000701904296875 -0.9930267333984375
Gyro: 0.02905242331326008 0.009002815932035446 -0.0001496696495451033
Acce: 0.0060272216796875 0.000732421875 -0.99444580078125
Gyro: 0.027762388810515404 0.007712248247116804 -0.00013795174891129136
Acce: 0.006103515625 0.000579833984375 -0.993896484375
Gyro: 0.027659324929118156 0.007203584536910057 4.1545314161339775e-05
Acce: 0.006103515625 0.000579833984375 -0.993896484375
Gyro: 0.027158649638295174 0.007878429256379604 -0.0003712446487043053
Acce: 0.005767822265625 0.001312255859375 -0.9946136474609375
Gyro: 0.027698205783963203 0.0070853400975465775 0.00024820660473778844
Acce: 0.0056304931640625 0.000579833984375 -0.9936370849609375
Gyro: 0.029092637822031975 0.006816094275563955 -0.0011827098205685616
Acce: 0.0060577392578125 0.000732421875 -0.9932098388671875
Gyro: 0.029092637822031975 0.006816094275563955 -0.0011827098205685616
Acce: 0.0059814453125 0.001678466796875 -0.994171142578125
Gyro: 0.02786784991621971 0.008858473040163517 0.00024527712957933545
Acce: 0.0059814453125 0.001678466796875 -0.994171142578125
Gyro: 0.02755652740597725 0.007225155830383301 0.000767523015383631
Acce: 0.0042877197265625 0.00042724609375 -0.99267578125
Gyro: 0.02924177423119545 0.006425408646464348 0.0005518069956451654
Acce: 0.0054473876953125 0.000457763671875 -0.992706298828125
Gyro: 0.02623213641345501 0.007140201050788164 0.00040293627534992993
Acce: 0.005615234375 0.000152587890625 -0.9925384521484375
Gyro: 0.02623213641345501 0.007140201050788164 0.00040293627534992993
Acce: 0.00537109375 0.0005340576171875 -0.9939727783203125
Gyro: 0.029047364369034767 0.007950334809720516 -0.0011065434664487839
Acce: 0.0067138671875 0.0010528564453125 -0.9938201904296875
Gyro: 0.028139226138591766 0.008235558867454529 -5.912217602599412e-05
Acce: 0.0067138671875 0.0010528564453125 -0.9938201904296875
Gyro: 0.02780446596443653 0.007701861672103405 -0.0017981663113459945
Acce: 0.006011962890625 0.0001678466796875 -0.9942169189453125
Gyro: 0.02808995731174946 0.006596117280423641 -0.0006122607155703008
Acce: 0.006591796875 0.0007171630859375 -0.994384765625
Gyro: 0.026752518489956856 0.0076217008754611015 -0.000261788722127676
Acce: 0.0066680908203125 0.0003509521484375 -0.9928741455078125
Gyro: 0.026752518489956856 0.0076217008754611015 -0.000261788722127676
Acce: 0.005615234375 0.0001983642578125 -0.993438720703125
Gyro: 0.027243072167038918 0.0065377941355109215 0.0003664509567897767
Acce: 0.0052337646484375 0.000152587890625 -0.9913787841796875
Gyro: 0.027837490662932396 0.008915997110307217 0.00045859633246436715
Acce: 0.0052337646484375 0.000152587890625 -0.9913787841796875
Gyro: 0.02738848142325878 0.008881908841431141 -0.00036511936923488975
Acce: 0.0059051513671875 0.0009613037109375 -0.9933319091796875
Gyro: 0.027754399925470352 0.00823902152478695 -6.924218905624002e-05
Acce: 0.00677490234375 0.000335693359375 -0.9938507080078125
